time_step,month,day_type,hour,minutes,passengers_from_trains_15min,background_pedestrians_15min,passengers_expected_15min,people_detected,arriving_trains,departing_trains,minutes_to_next_train,available
29243,11,8,15,45,23.9000,12.7900,36.6900,1,2,2,2,1
29244,11,8,16,0,55.3000,13.5600,68.8600,1,1,1,4,1
29245,11,8,16,15,0.0000,14.3900,14.3900,1,2,2,1,1
29246,11,8,16,30,27.6000,13.6400,41.2400,1,0,0,18,1
29247,11,8,16,45,53.0000,16.0600,69.0600,1,1,1,3,1
29248,11,8,17,0,29.5000,19.8300,49.3300,1,2,2,4,1
29249,11,8,17,15,46.2700,20.1400,66.4100,1,1,1,11,1
29250,11,8,17,30,50.5000,20.2600,70.7600,1,2,2,4,1
29251,11,8,17,45,28.4000,22.7000,51.1000,1,2,2,2,1
29252,11,8,18,0,56.8000,23.3400,80.1400,1,1,1,9,1
29253,11,8,18,15,0.0000,26.9100,26.9100,1,2,2,2,1
29254,11,8,18,30,30.9000,25.1900,56.0900,1,0,0,18,1
29255,11,8,18,45,57.2000,27.3400,84.5400,1,1,1,3,1
29256,11,8,19,0,29.3000,30.7400,60.0400,1,2,2,4,1
29257,11,8,19,15,55.9300,26.8900,82.8200,1,1,1,4,1
29258,11,8,19,30,62.1000,25.1400,87.2400,1,2,2,7,1
29259,11,8,19,45,58.5000,25.1100,83.6100,1,2,2,3,1
29260,11,8,20,0,24.0000,19.1700,43.1700,1,2,2,6,1
29261,11,8,20,15,109.8000,19.0700,128.8700,1,1,1,3,1
29262,11,8,20,30,29.2000,23.4200,52.6200,1,4,4,2,1
29263,11,8,20,45,26.7000,17.6400,44.3400,1,1,1,3,1
29264,11,8,21,0,23.0000,18.7900,41.7900,1,1,1,6,1
29265,11,8,21,15,42.1000,14.7800,56.8800,1,1,1,6,1
29266,11,8,21,30,76.0000,21.6200,97.6200,1,2,2,9,1
29267,11,8,21,45,24.4000,13.5500,37.9500,1,3,3,2,1
29268,11,8,22,0,46.9000,11.4100,58.3100,1,1,1,12,1
29269,11,8,22,15,43.7000,10.4200,54.1200,1,2,2,5,1
29270,11,8,22,30,26.7000,9.6900,36.3900,1,2,2,9,1
29271,11,8,22,45,51.0000,12.7600,63.7600,1,1,1,3,1
29272,11,8,23,0,0.0000,6.8800,6.8800,1,2,2,4,1
29273,11,8,23,15,76.3000,7.4100,83.7100,1,0,0,16,1
29274,11,8,23,30,49.3000,8.9800,58.2800,1,3,3,1,1
29275,11,8,23,45,0.0000,9.1700,9.1700,1,2,2,2,1
29276,11,8,24,0,25.7000,3.9200,29.6200,1,0,0,22,1
29277,11,8,24,15,65.0000,5.3800,70.3800,1,1,1,7,1
29278,11,8,24,30,43.8000,5.0500,48.8500,1,3,3,1,1
29279,11,8,24,45,0.0000,4.2700,4.2700,1,2,2,3,1
29280,11,7,1,0,26.4000,2.4200,28.8200,1,0,0,17,1
29281,11,7,1,15,0.0000,1.9100,1.9100,1,1,1,2,1
29282,11,7,1,30,0.0000,3.4600,3.4600,1,0,0,33,1
29283,11,7,1,45,44.2000,3.1700,47.3700,1,0,0,18,1
29284,11,7,2,0,0.0000,0.4400,0.4400,0,2,2,3,1
29285,11,7,2,15,0.0000,0.6200,0.6200,1,0,0,240,1
29286,11,7,2,30,0.0000,0.5000,0.5000,0,0,0,232,1
29287,11,7,2,45,0.0000,0.6300,0.6300,1,0,0,217,1
29288,11,7,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
29289,11,7,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
29290,11,7,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
29291,11,7,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
29292,11,7,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
29293,11,7,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
29294,11,7,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
29295,11,7,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
29296,11,7,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
29297,11,7,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
29298,11,7,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
29299,11,7,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
29300,11,7,6,0,47.2000,7.1600,54.3600,1,0,0,22,1
29301,11,7,6,15,0.0000,4.9300,4.9300,1,2,2,7,1
29302,11,7,6,30,26.7000,5.7800,32.4800,1,0,0,18,1
29303,11,7,6,45,0.0000,7.3000,7.3000,1,1,1,3,1
29304,11,7,7,0,0.0000,16.8800,16.8800,1,0,0,33,1
29305,11,7,7,15,35.2000,14.6400,49.8400,1,0,0,18,1
29306,11,7,7,30,0.0000,15.3000,15.3000,1,1,1,3,1
29307,11,7,7,45,0.0000,13.0100,13.0100,1,0,0,38,1
29308,11,7,8,0,60.8000,21.6500,82.4500,1,0,0,23,1
29309,11,7,8,15,82.8000,17.4300,100.2300,1,2,2,8,1
29310,11,7,8,30,92.8000,23.5700,116.3700,1,3,3,4,1
29311,11,7,8,45,60.4000,20.4000,80.8000,1,3,3,2,1
29312,11,7,9,0,35.3000,25.8000,61.1000,1,2,2,7,1
29313,11,7,9,15,81.9000,23.4800,105.3800,1,1,1,6,1
29314,11,7,9,30,60.0000,24.3500,84.3500,1,3,3,4,1
29315,11,7,9,45,32.1000,23.0700,55.1700,1,2,2,8,1
29316,11,7,10,0,56.8000,18.4800,75.2800,1,1,1,9,1
29317,11,7,10,15,29.6000,20.5600,50.1600,1,2,2,2,1
29318,11,7,10,30,60.2000,14.4800,74.6800,1,1,1,7,1
29319,11,7,10,45,25.3000,13.8700,39.1700,1,2,2,2,1
29320,11,7,11,0,25.9000,16.0900,41.9900,1,1,1,7,1
29321,11,7,11,15,55.5000,18.3900,73.8900,1,1,1,12,1
29322,11,7,11,30,82.9000,18.9700,101.8700,1,2,2,9,1
29323,11,7,11,45,54.2000,12.3500,66.5500,1,3,3,7,1
29324,11,7,12,0,26.2000,14.2100,40.4100,1,2,2,4,1
29325,11,7,12,15,26.4000,11.7700,38.1700,1,1,1,11,1
29326,11,7,12,30,24.5000,13.8800,38.3800,1,1,1,9,1
29327,11,7,12,45,53.2000,17.6700,70.8700,1,1,1,8,1
29328,11,7,13,0,26.7000,16.4700,43.1700,1,2,2,4,1
29329,11,7,13,15,51.7000,15.5700,67.2700,1,1,1,12,1
29330,11,7,13,30,77.6000,17.8500,95.4500,1,2,2,9,1
29331,11,7,13,45,0.0000,14.5300,14.5300,1,3,3,2,1
29332,11,7,14,0,58.7000,20.4400,79.1400,1,0,0,16,1
29333,11,7,14,15,0.0000,16.5200,16.5200,1,2,2,1,1
29334,11,7,14,30,51.7000,15.5100,67.2100,1,0,0,17,1
29335,11,7,14,45,55.9000,17.9500,73.8500,1,2,2,2,1
29336,11,7,15,0,24.5000,17.2600,41.7600,1,2,2,4,1
29337,11,7,15,15,51.7000,18.7500,70.4500,1,1,1,11,1
29338,11,7,15,30,55.5000,14.6500,70.1500,1,2,2,9,1
29339,11,7,15,45,27.7000,17.5900,45.2900,1,2,2,2,1
29340,11,7,16,0,52.1000,15.3500,67.4500,1,1,1,4,1
29341,11,7,16,15,0.0000,13.7400,13.7400,1,2,2,1,1
29342,11,7,16,30,26.5000,13.3600,39.8600,1,0,0,18,1
29343,11,7,16,45,50.1000,12.6400,62.7400,1,1,1,3,1
29344,11,7,17,0,27.6000,17.1100,44.7100,1,2,2,4,1
29345,11,7,17,15,56.7300,22.4700,79.2000,1,1,1,11,1
29346,11,7,17,30,48.8000,21.2900,70.0900,1,2,2,4,1
29347,11,7,17,45,24.0000,15.6700,39.6700,1,2,2,2,1
29348,11,7,18,0,59.5000,17.2500,76.7500,1,1,1,9,1
29349,11,7,18,15,0.0000,19.4800,19.4800,1,2,2,2,1
29350,11,7,18,30,24.9000,20.6500,45.5500,1,0,0,18,1
29351,11,7,18,45,54.0000,22.3100,76.3100,1,1,1,3,1
29352,11,7,19,0,25.7000,29.1000,54.8000,1,2,2,4,1
29353,11,7,19,15,52.2700,22.7200,74.9900,1,1,1,4,1
29354,11,7,19,30,53.3000,30.9900,84.2900,1,2,2,7,1
29355,11,7,19,45,59.8000,18.5100,78.3100,1,2,2,3,1
29356,11,7,20,0,30.7000,19.5500,50.2500,1,2,2,6,1
29357,11,7,20,15,93.1000,23.0600,116.1600,1,1,1,3,1
29358,11,7,20,30,26.7000,23.2500,49.9500,1,4,4,2,1
29359,11,7,20,45,30.1000,19.5900,49.6900,1,1,1,3,1
29360,11,7,21,0,22.9000,17.4000,40.3000,1,1,1,6,1
29361,11,7,21,15,49.1000,16.9700,66.0700,1,1,1,6,1
29362,11,7,21,30,73.4000,13.5800,86.9800,1,2,2,9,1
29363,11,7,21,45,23.5000,15.8400,39.3400,1,3,3,2,1
29364,11,7,22,0,52.0000,12.1600,64.1600,1,1,1,12,1
29365,11,7,22,15,48.8000,9.9900,58.7900,1,2,2,5,1
29366,11,7,22,30,23.5000,13.8000,37.3000,1,2,2,9,1
29367,11,7,22,45,48.4000,9.6200,58.0200,1,1,1,3,1
29368,11,7,23,0,0.0000,8.4300,8.4300,1,2,2,4,1
29369,11,7,23,15,78.8000,6.7000,85.5000,1,0,0,16,1
29370,11,7,23,30,46.5000,8.3800,54.8800,1,3,3,1,1
29371,11,7,23,45,0.0000,6.9300,6.9300,1,2,2,2,1
29372,11,7,24,0,24.1000,4.7300,28.8300,1,0,0,22,1
29373,11,7,24,15,76.1000,3.7700,79.8700,1,1,1,7,1
29374,11,7,24,30,47.7000,5.5400,53.2400,1,3,3,1,1
29375,11,7,24,45,0.0000,5.2100,5.2100,1,2,2,3,1
29376,11,1,1,0,26.1000,5.8200,31.9200,1,0,0,17,1
29377,11,1,1,15,0.0000,4.7400,4.7400,1,1,1,2,1
29378,11,1,1,30,0.0000,5.8500,5.8500,1,0,0,33,1
29379,11,1,1,45,53.3000,5.0300,58.3300,1,0,0,18,1
29380,11,1,2,0,0.0000,1.0200,1.0200,1,2,2,3,1
29381,11,1,2,15,0.0000,1.3200,1.3200,1,0,0,240,1
29382,11,1,2,30,0.0000,0.9300,0.9300,1,0,0,232,1
29383,11,1,2,45,0.0000,1.1800,1.1800,1,0,0,217,1
29384,11,1,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
29385,11,1,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
29386,11,1,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
29387,11,1,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
29388,11,1,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
29389,11,1,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
29390,11,1,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
29391,11,1,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
29392,11,1,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
29393,11,1,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
29394,11,1,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
29395,11,1,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
29396,11,1,6,0,56.8000,12.7500,69.5500,1,0,0,22,1
29397,11,1,6,15,0.0000,11.1900,11.1900,1,2,2,7,1
29398,11,1,6,30,24.4000,10.7300,35.1300,1,0,0,18,1
29399,11,1,6,45,32.9000,6.5800,39.4800,1,1,1,3,1
29400,11,1,7,0,76.9000,26.6700,103.5700,1,1,1,12,1
29401,11,1,7,15,106.9000,22.0100,128.9100,1,2,2,6,1
29402,11,1,7,30,163.5000,21.1500,184.6500,1,3,3,3,1
29403,11,1,7,45,36.7000,15.9100,52.6100,1,5,5,2,1
29404,11,1,8,0,99.6000,33.9000,133.5000,1,1,1,12,1
29405,11,1,8,15,145.6000,33.1600,178.7600,1,3,3,3,1
29406,11,1,8,30,192.2000,33.0300,225.2300,1,4,4,4,1
29407,11,1,8,45,100.3000,39.3700,139.6700,1,5,5,3,1
29408,11,1,9,0,105.1000,43.2800,148.3800,1,3,3,2,1
29409,11,1,9,15,147.9000,33.8200,181.7200,1,3,3,2,1
29410,11,1,9,30,128.9000,34.2300,163.1300,1,4,4,4,1
29411,11,1,9,45,73.8000,34.2100,108.0100,1,4,4,3,1
29412,11,1,10,0,95.5000,41.3300,136.8300,1,2,2,7,1
29413,11,1,10,15,105.2000,39.7800,144.9800,1,3,3,2,1
29414,11,1,10,30,70.4000,28.3500,98.7500,1,3,3,7,1
29415,11,1,10,45,70.2000,22.8600,93.0600,1,2,2,2,1
29416,11,1,11,0,33.4000,28.0300,61.4300,1,2,2,7,1
29417,11,1,11,15,88.6000,27.6900,116.2900,1,1,1,12,1
29418,11,1,11,30,97.4000,28.8100,126.2100,1,3,3,9,1
29419,11,1,11,45,65.1000,30.5600,95.6600,1,3,3,7,1
29420,11,1,12,0,63.7000,29.3600,93.0600,1,2,2,4,1
29421,11,1,12,15,59.5000,22.8900,82.3900,1,2,2,3,1
29422,11,1,12,30,26.6000,28.7100,55.3100,1,2,2,9,1
29423,11,1,12,45,60.4000,31.0200,91.4200,1,1,1,8,1
29424,11,1,13,0,61.5000,26.7400,88.2400,1,2,2,2,1
29425,11,1,13,15,136.2000,31.3500,167.5500,1,2,2,3,1
29426,11,1,13,30,90.7000,27.5100,118.2100,1,4,4,4,1
29427,11,1,13,45,30.9000,38.9800,69.8800,1,3,3,2,1
29428,11,1,14,0,100.6000,24.0300,124.6300,1,1,1,4,1
29429,11,1,14,15,36.5000,35.2000,71.7000,1,3,3,1,1
29430,11,1,14,30,116.2000,22.4800,138.6800,1,1,1,12,1
29431,11,1,14,45,64.8000,38.0700,102.8700,1,4,4,2,1
29432,11,1,15,0,65.0000,22.7900,87.7900,1,2,2,2,1
29433,11,1,15,15,90.0000,28.2800,118.2800,1,2,2,3,1
29434,11,1,15,30,61.8000,20.7800,82.5800,1,3,3,9,1
29435,11,1,15,45,29.2000,21.9300,51.1300,1,2,2,2,1
29436,11,1,16,0,87.2000,31.2000,118.4000,1,1,1,4,1
29437,11,1,16,15,31.8000,31.7400,63.5400,1,3,3,1,1
29438,11,1,16,30,29.0000,28.4900,57.4900,1,1,1,12,1
29439,11,1,16,45,59.9000,30.5600,90.4600,1,1,1,3,1
29440,11,1,17,0,64.9000,40.4900,105.3900,1,2,2,2,1
29441,11,1,17,15,93.2700,31.4100,124.6800,1,2,2,3,1
29442,11,1,17,30,64.5000,27.6600,92.1600,1,3,3,4,1
29443,11,1,17,45,29.0000,34.9300,63.9300,1,2,2,2,1
29444,11,1,18,0,100.9000,38.8200,139.7200,1,1,1,9,1
29445,11,1,18,15,118.6700,44.9800,163.6500,1,3,3,2,1
29446,11,1,18,30,96.4000,45.9900,142.3900,1,3,3,4,1
29447,11,1,18,45,141.0000,38.1500,179.1500,1,3,3,3,1
29448,11,1,19,0,41.4000,49.7500,91.1500,1,4,4,4,1
29449,11,1,19,15,174.9800,49.4200,224.4000,1,1,1,4,1
29450,11,1,19,30,108.8000,49.8800,158.6800,1,5,5,4,1
29451,11,1,19,45,110.3000,42.2500,152.5500,1,3,3,3,1
29452,11,1,20,0,66.6000,41.8900,108.4900,1,3,3,6,1
29453,11,1,20,15,158.4000,40.4300,198.8300,1,2,2,3,1
29454,11,1,20,30,58.8000,41.1000,99.9000,1,5,5,2,1
29455,11,1,20,45,60.5000,46.9400,107.4400,1,2,2,3,1
29456,11,1,21,0,79.0000,28.8500,107.8500,1,2,2,4,1
29457,11,1,21,15,79.0000,25.0000,104.0000,1,3,3,3,1
29458,11,1,21,30,49.0000,22.9200,71.9200,1,3,3,7,1
29459,11,1,21,45,28.2000,32.1500,60.3500,1,2,2,2,1
29460,11,1,22,0,48.4000,21.0700,69.4700,1,1,1,12,1
29461,11,1,22,15,52.3000,25.0100,77.3100,1,2,2,5,1
29462,11,1,22,30,23.0000,13.9100,36.9100,1,2,2,1,1
29463,11,1,22,45,27.9000,22.7300,50.6300,1,1,1,3,1
29464,11,1,23,0,20.6000,14.4100,35.0100,1,1,1,12,1
29465,11,1,23,15,98.0000,14.2000,112.2000,1,1,1,7,1
29466,11,1,23,30,24.5000,13.2800,37.7800,1,4,4,1,1
29467,11,1,23,45,0.0000,17.0200,17.0200,1,1,1,2,1
29468,11,1,24,0,48.6000,9.8300,58.4300,1,0,0,22,1
29469,11,1,24,15,76.0000,7.4600,83.4600,1,2,2,7,1
29470,11,1,24,30,68.3000,9.2200,77.5200,1,3,3,1,1
29471,11,1,24,45,0.0000,9.9500,9.9500,1,3,3,3,1
29472,11,2,1,0,22.0000,5.1300,27.1300,1,0,0,17,1
29473,11,2,1,15,0.0000,5.8300,5.8300,1,1,1,2,1
29474,11,2,1,30,0.0000,4.7800,4.7800,1,0,0,33,1
29475,11,2,1,45,48.5000,3.3100,51.8100,1,0,0,18,1
29476,11,2,2,0,0.0000,1.0300,1.0300,1,2,2,3,1
29477,11,2,2,15,0.0000,1.0300,1.0300,1,0,0,240,1
29478,11,2,2,30,0.0000,1.0500,1.0500,1,0,0,232,1
29479,11,2,2,45,0.0000,1.1700,1.1700,1,0,0,217,1
29480,11,2,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
29481,11,2,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
29482,11,2,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
29483,11,2,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
29484,11,2,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
29485,11,2,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
29486,11,2,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
29487,11,2,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
29488,11,2,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
29489,11,2,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
29490,11,2,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
29491,11,2,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
29492,11,2,6,0,54.9000,11.3400,66.2400,1,0,0,22,1
29493,11,2,6,15,0.0000,9.2800,9.2800,1,2,2,7,1
29494,11,2,6,30,31.4000,11.6900,43.0900,1,0,0,18,1
29495,11,2,6,45,27.4000,9.2500,36.6500,1,1,1,3,1
29496,11,2,7,0,68.3000,29.4800,97.7800,1,1,1,12,1
29497,11,2,7,15,111.9000,19.6100,131.5100,1,2,2,6,1
29498,11,2,7,30,185.3000,26.2400,211.5400,1,3,3,3,1
29499,11,2,7,45,37.1000,28.6400,65.7400,1,5,5,2,1
29500,11,2,8,0,112.8000,38.7200,151.5200,1,1,1,12,1
29501,11,2,8,15,159.8000,36.9400,196.7400,1,3,3,3,1
29502,11,2,8,30,171.1000,30.0600,201.1600,1,4,4,4,1
29503,11,2,8,45,106.6000,34.6600,141.2600,1,5,5,3,1
29504,11,2,9,0,103.1000,52.7300,155.8300,1,3,3,2,1
29505,11,2,9,15,147.9000,44.7400,192.6400,1,3,3,2,1
29506,11,2,9,30,127.6000,42.6800,170.2800,1,4,4,4,1
29507,11,2,9,45,74.1000,50.8600,124.9600,1,4,4,3,1
29508,11,2,10,0,107.2000,35.8900,143.0900,1,2,2,7,1
29509,11,2,10,15,107.9000,31.7800,139.6800,1,3,3,2,1
29510,11,2,10,30,64.2000,33.5500,97.7500,1,3,3,7,1
29511,11,2,10,45,73.6000,28.7600,102.3600,1,2,2,2,1
29512,11,2,11,0,31.1000,25.1900,56.2900,1,2,2,7,1
29513,11,2,11,15,91.4000,26.6500,118.0500,1,1,1,12,1
29514,11,2,11,30,92.5000,29.8000,122.3000,1,3,3,9,1
29515,11,2,11,45,62.5000,22.3500,84.8500,1,3,3,7,1
29516,11,2,12,0,61.5000,27.8100,89.3100,1,2,2,4,1
29517,11,2,12,15,58.3000,25.8900,84.1900,1,2,2,3,1
29518,11,2,12,30,33.2000,23.7800,56.9800,1,2,2,9,1
29519,11,2,12,45,60.1000,25.9100,86.0100,1,1,1,8,1
29520,11,2,13,0,60.2000,19.5500,79.7500,1,2,2,2,1
29521,11,2,13,15,130.6000,26.5900,157.1900,1,2,2,3,1
29522,11,2,13,30,88.2000,25.0500,113.2500,1,4,4,4,1
29523,11,2,13,45,38.3000,28.7400,67.0400,1,3,3,2,1
29524,11,2,14,0,97.1000,19.7400,116.8400,1,1,1,4,1
29525,11,2,14,15,30.3000,30.8600,61.1600,1,3,3,1,1
29526,11,2,14,30,127.4000,34.0900,161.4900,1,1,1,12,1
29527,11,2,14,45,67.2000,29.4700,96.6700,1,4,4,2,1
29528,11,2,15,0,56.9000,29.5600,86.4600,1,2,2,2,1
29529,11,2,15,15,82.6000,25.3800,107.9800,1,2,2,3,1
29530,11,2,15,30,64.7000,21.0900,85.7900,1,3,3,9,1
29531,11,2,15,45,32.4000,27.5100,59.9100,1,2,2,2,1
29532,11,2,16,0,89.7000,30.3100,120.0100,1,1,1,4,1
29533,11,2,16,15,27.3000,22.0400,49.3400,1,3,3,1,1
29534,11,2,16,30,27.6000,25.5800,53.1800,1,1,1,12,1
29535,11,2,16,45,64.1000,26.4800,90.5800,1,1,1,3,1
29536,11,2,17,0,58.0000,49.9700,107.9700,1,2,2,2,1
29537,11,2,17,15,99.7300,36.1700,135.9000,1,2,2,3,1
29538,11,2,17,30,61.2000,25.0000,86.2000,1,3,3,4,1
29539,11,2,17,45,26.0000,23.7000,49.7000,1,2,2,2,1
29540,11,2,18,0,102.4000,47.1600,149.5600,1,1,1,9,1
29541,11,2,18,15,102.9700,58.3400,161.3100,1,3,3,2,1
29542,11,2,18,30,101.5000,40.7100,142.2100,1,3,3,4,1
29543,11,2,18,45,136.4000,40.3300,176.7300,1,3,3,3,1
29544,11,2,19,0,34.6000,47.9100,82.5100,1,4,4,4,1
29545,11,2,19,15,156.2000,39.6100,195.8100,1,1,1,4,1
29546,11,2,19,30,102.2000,27.8300,130.0300,1,5,5,4,1
29547,11,2,19,45,104.9000,52.0000,156.9000,1,3,3,3,1
29548,11,2,20,0,66.1000,34.0500,100.1500,1,3,3,6,1
29549,11,2,20,15,151.9000,43.4100,195.3100,1,2,2,3,1
29550,11,2,20,30,67.0000,33.2200,100.2200,1,5,5,2,1
29551,11,2,20,45,64.1000,38.1900,102.2900,1,2,2,3,1
29552,11,2,21,0,75.9000,31.0300,106.9300,1,2,2,4,1
29553,11,2,21,15,80.1000,31.9200,112.0200,1,3,3,3,1
29554,11,2,21,30,45.8000,28.4600,74.2600,1,3,3,7,1
29555,11,2,21,45,26.9000,28.2600,55.1600,1,2,2,2,1
29556,11,2,22,0,55.2000,21.8600,77.0600,1,1,1,12,1
29557,11,2,22,15,51.9000,21.3900,73.2900,1,2,2,5,1
29558,11,2,22,30,28.3000,16.1300,44.4300,1,2,2,1,1
29559,11,2,22,45,27.3000,16.1800,43.4800,1,1,1,3,1
29560,11,2,23,0,25.1000,10.2500,35.3500,1,1,1,12,1
29561,11,2,23,15,81.3000,16.7200,98.0200,1,1,1,7,1
29562,11,2,23,30,23.3000,14.1100,37.4100,1,4,4,1,1
29563,11,2,23,45,0.0000,16.8500,16.8500,1,1,1,2,1
29564,11,2,24,0,45.6000,9.5500,55.1500,1,0,0,22,1
29565,11,2,24,15,67.2000,7.6500,74.8500,1,2,2,7,1
29566,11,2,24,30,70.0000,8.8400,78.8400,1,3,3,1,1
29567,11,2,24,45,0.0000,8.3900,8.3900,1,3,3,3,1
29568,11,3,1,0,23.3000,4.5400,27.8400,1,0,0,17,1
29569,11,3,1,15,0.0000,5.6900,5.6900,1,1,1,2,1
29570,11,3,1,30,0.0000,6.8800,6.8800,1,0,0,33,1
29571,11,3,1,45,48.0000,5.8400,53.8400,1,0,0,18,1
29572,11,3,2,0,0.0000,1.0000,1.0000,1,2,2,3,1
29573,11,3,2,15,0.0000,1.1900,1.1900,1,0,0,240,1
29574,11,3,2,30,0.0000,1.2600,1.2600,1,0,0,232,1
29575,11,3,2,45,0.0000,0.7900,0.7900,1,0,0,217,1
29576,11,3,3,0,0.0000,0.0000,0.0000,0,0,0,202,1
29577,11,3,3,15,0.0000,0.0000,0.0000,0,0,0,187,1
29578,11,3,3,30,0.0000,0.0000,0.0000,0,0,0,172,1
29579,11,3,3,45,0.0000,0.0000,0.0000,0,0,0,157,1
29580,11,3,4,0,0.0000,0.0000,0.0000,0,0,0,142,1
29581,11,3,4,15,0.0000,0.0000,0.0000,0,0,0,127,1
29582,11,3,4,30,0.0000,0.0000,0.0000,0,0,0,112,1
29583,11,3,4,45,0.0000,0.0000,0.0000,0,0,0,97,1
29584,11,3,5,0,0.0000,0.0000,0.0000,0,0,0,82,1
29585,11,3,5,15,0.0000,0.0000,0.0000,0,0,0,67,1
29586,11,3,5,30,0.0000,0.0000,0.0000,0,0,0,52,1
29587,11,3,5,45,0.0000,0.0000,0.0000,0,0,0,37,1
29588,11,3,6,0,56.0000,12.6700,68.6700,1,0,0,22,1
29589,11,3,6,15,0.0000,11.2600,11.2600,1,2,2,7,1
29590,11,3,6,30,32.6000,10.9600,43.5600,1,0,0,18,1
29591,11,3,6,45,25.3000,9.8700,35.1700,1,1,1,3,1
29592,11,3,7,0,68.1000,27.6200,95.7200,1,1,1,12,1
29593,11,3,7,15,104.2000,21.7500,125.9500,1,2,2,6,1
29594,11,3,7,30,174.2000,11.2500,185.4500,1,3,3,3,1
29595,11,3,7,45,35.9000,23.8400,59.7400,1,5,5,2,1
29596,11,3,8,0,100.7000,39.6100,140.3100,1,1,1,12,1
29597,11,3,8,15,127.0000,27.0000,154.0000,1,3,3,3,1
29598,11,3,8,30,178.5000,32.8200,211.3200,1,4,4,4,1
29599,11,3,8,45,103.7000,32.5700,136.2700,1,5,5,3,1
29600,11,3,9,0,109.9000,37.7700,147.6700,1,3,3,2,1
29601,11,3,9,15,150.1000,50.2300,200.3300,1,3,3,2,1
29602,11,3,9,30,154.8000,41.5500,196.3500,1,4,4,4,1
29603,11,3,9,45,67.7000,39.7800,107.4800,1,4,4,3,1
29604,11,3,10,0,103.1000,37.9700,141.0700,1,2,2,7,1
29605,11,3,10,15,105.4000,34.9100,140.3100,1,3,3,2,1
29606,11,3,10,30,71.0000,24.0100,95.0100,1,3,3,7,1
29607,11,3,10,45,67.3000,29.4900,96.7900,1,2,2,2,1
29608,11,3,11,0,28.6000,28.8300,57.4300,1,2,2,7,1
29609,11,3,11,15,91.6000,23.6500,115.2500,1,1,1,12,1
29610,11,3,11,30,100.8000,35.8700,136.6700,1,3,3,9,1
29611,11,3,11,45,64.9000,27.9700,92.8700,1,3,3,7,1
29612,11,3,12,0,69.2000,24.3900,93.5900,1,2,2,4,1
29613,11,3,12,15,66.9000,22.8700,89.7700,1,2,2,3,1
29614,11,3,12,30,25.5000,31.3300,56.8300,1,2,2,9,1
29615,11,3,12,45,57.2000,24.8300,82.0300,1,1,1,8,1
29616,11,3,13,0,69.0000,31.7100,100.7100,1,2,2,2,1
29617,11,3,13,15,119.5000,24.8200,144.3200,1,2,2,3,1
29618,11,3,13,30,95.2000,30.3200,125.5200,1,4,4,4,1
29619,11,3,13,45,26.6000,27.1400,53.7400,1,3,3,2,1
29620,11,3,14,0,103.6000,28.5800,132.1800,1,1,1,4,1
29621,11,3,14,15,32.0000,26.4200,58.4200,1,3,3,1,1
29622,11,3,14,30,141.2000,34.6200,175.8200,1,1,1,12,1
29623,11,3,14,45,61.0000,27.7900,88.7900,1,4,4,2,1
29624,11,3,15,0,60.8000,26.9100,87.7100,1,2,2,2,1
29625,11,3,15,15,92.2000,27.1100,119.3100,1,2,2,3,1
29626,11,3,15,30,56.0000,34.1500,90.1500,1,3,3,9,1
29627,11,3,15,45,30.6000,31.1700,61.7700,1,2,2,2,1
29628,11,3,16,0,83.0000,30.7600,113.7600,1,1,1,4,1
