Outdoor Drybulb Temperature [C],Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],6h Prediction Outdoor Drybulb Temperature [C],12h Prediction Outdoor Drybulb Temperature [C],24h Prediction Outdoor Drybulb Temperature [C],6h Prediction Relative Humidity [%],12h Prediction Relative Humidity [%],24h Prediction Relative Humidity [%],6h Prediction Diffuse Solar Radiation [W/m2],12h Prediction Diffuse Solar Radiation [W/m2],24h Prediction Diffuse Solar Radiation [W/m2],6h Prediction Direct Solar Radiation [W/m2],12h Prediction Direct Solar Radiation [W/m2],24h Prediction Direct Solar Radiation [W/m2]
17.8,78.0,0.0,0.0,21.1,20.6,16.1,63.0,73.0,87.0,783.0,595.0,0.0,652.0,533.0,0.0
17.8,78.0,0.0,0.0,22.2,20.0,17.2,57.0,73.0,84.0,917.0,388.0,0.0,781.0,360.0,0.0
18.3,76.0,16.0,0.0,22.8,19.4,18.3,57.0,76.0,78.0,983.0,234.0,18.0,809.0,267.0,0.0
18.9,73.0,62.0,0.0,21.7,18.3,18.9,61.0,78.0,75.0,972.0,0.0,112.0,777.0,0.0,11.0
20.0,68.0,307.0,178.0,21.7,18.3,18.9,63.0,76.0,75.0,904.0,0.0,166.0,727.0,0.0,6.0
21.0,60.0,586.0,527.0,21.1,17.8,18.9,71.0,78.0,78.0,778.0,0.0,269.0,660.0,0.0,29.0
21.1,63.0,783.0,652.0,20.6,17.8,20.0,73.0,84.0,73.0,595.0,0.0,766.0,533.0,0.0,551.0
22.2,57.0,917.0,781.0,20.0,17.8,21.1,73.0,84.0,68.0,388.0,0.0,813.0,360.0,0.0,525.0
22.8,57.0,983.0,809.0,19.4,17.2,21.1,76.0,84.0,68.0,234.0,0.0,983.0,267.0,0.0,761.0
21.7,61.0,972.0,777.0,18.3,17.8,21.7,78.0,80.0,63.0,0.0,0.0,972.0,0.0,0.0,777.0
21.7,63.0,904.0,727.0,18.3,17.2,21.7,76.0,84.0,63.0,0.0,0.0,904.0,0.0,0.0,727.0
21.1,71.0,778.0,660.0,17.8,16.7,22.2,78.0,86.0,61.0,0.0,0.0,778.0,0.0,0.0,696.0
20.6,73.0,595.0,533.0,17.8,16.1,20.6,84.0,87.0,68.0,0.0,0.0,616.0,0.0,0.0,633.0
20.0,73.0,388.0,360.0,17.8,17.2,19.4,84.0,84.0,73.0,0.0,0.0,428.0,0.0,0.0,495.0
19.4,76.0,234.0,267.0,17.2,18.3,18.9,84.0,78.0,75.0,0.0,18.0,235.0,0.0,0.0,296.0
18.3,78.0,0.0,0.0,17.8,18.9,17.8,80.0,75.0,78.0,0.0,112.0,0.0,0.0,11.0,0.0
18.3,76.0,0.0,0.0,17.2,18.9,17.2,84.0,75.0,84.0,0.0,166.0,0.0,0.0,6.0,0.0
17.8,78.0,0.0,0.0,16.7,18.9,17.2,86.0,78.0,84.0,0.0,269.0,0.0,0.0,29.0,0.0
17.8,84.0,0.0,0.0,16.1,20.0,17.2,87.0,73.0,81.0,0.0,766.0,0.0,0.0,551.0,0.0
17.8,84.0,0.0,0.0,17.2,21.1,16.7,84.0,68.0,84.0,0.0,813.0,0.0,0.0,525.0,0.0
17.2,84.0,0.0,0.0,18.3,21.1,17.2,78.0,68.0,84.0,18.0,983.0,0.0,0.0,761.0,0.0
17.8,80.0,0.0,0.0,18.9,21.7,17.2,75.0,63.0,81.0,112.0,972.0,0.0,11.0,777.0,0.0
17.2,84.0,0.0,0.0,18.9,21.7,17.2,75.0,63.0,81.0,166.0,904.0,0.0,6.0,727.0,0.0
16.7,86.0,0.0,0.0,18.9,22.2,17.2,78.0,61.0,81.0,269.0,778.0,0.0,29.0,696.0,0.0
16.1,87.0,0.0,0.0,20.0,20.6,17.8,73.0,68.0,78.0,766.0,616.0,0.0,551.0,633.0,0.0
17.2,84.0,0.0,0.0,21.1,19.4,17.8,68.0,73.0,78.0,813.0,428.0,0.0,525.0,495.0,0.0
18.3,78.0,18.0,0.0,21.1,18.9,18.3,68.0,75.0,73.0,983.0,235.0,16.0,761.0,296.0,0.0
18.9,75.0,112.0,11.0,21.7,17.8,18.3,63.0,78.0,70.0,972.0,0.0,66.0,777.0,0.0,0.0
18.9,75.0,166.0,6.0,21.7,17.2,20.0,63.0,84.0,63.0,904.0,0.0,166.0,727.0,0.0,11.0
18.9,78.0,269.0,29.0,22.2,17.2,21.1,61.0,84.0,61.0,778.0,0.0,575.0,696.0,0.0,475.0
20.0,73.0,766.0,551.0,20.6,17.2,21.1,68.0,81.0,59.0,616.0,0.0,782.0,633.0,0.0,657.0
21.1,68.0,813.0,525.0,19.4,16.7,21.1,73.0,84.0,59.0,428.0,0.0,916.0,495.0,0.0,763.0
21.1,68.0,983.0,761.0,18.9,17.2,22.2,75.0,84.0,57.0,235.0,0.0,989.0,296.0,0.0,827.0
21.7,63.0,972.0,777.0,17.8,17.2,22.2,78.0,81.0,57.0,0.0,0.0,972.0,0.0,0.0,777.0
21.7,63.0,904.0,727.0,17.2,17.2,21.1,84.0,81.0,63.0,0.0,0.0,904.0,0.0,0.0,727.0
22.2,61.0,778.0,696.0,17.2,17.2,21.1,84.0,81.0,63.0,0.0,0.0,771.0,0.0,0.0,641.0
20.6,68.0,616.0,633.0,17.2,17.8,20.6,81.0,78.0,68.0,0.0,0.0,552.0,0.0,0.0,403.0
19.4,73.0,428.0,495.0,16.7,17.8,19.4,84.0,78.0,73.0,0.0,0.0,389.0,0.0,0.0,373.0
18.9,75.0,235.0,296.0,17.2,18.3,18.9,84.0,73.0,75.0,0.0,16.0,246.0,0.0,0.0,347.0
17.8,78.0,0.0,0.0,17.2,18.3,18.3,81.0,70.0,81.0,0.0,66.0,0.0,0.0,0.0,0.0
17.2,84.0,0.0,0.0,17.2,20.0,17.8,81.0,63.0,80.0,0.0,166.0,0.0,0.0,11.0,0.0
17.2,84.0,0.0,0.0,17.2,21.1,17.8,81.0,61.0,84.0,0.0,575.0,0.0,0.0,475.0,0.0
17.2,81.0,0.0,0.0,17.8,21.1,17.2,78.0,59.0,84.0,0.0,782.0,0.0,0.0,657.0,0.0
16.7,84.0,0.0,0.0,17.8,21.1,17.2,78.0,59.0,84.0,0.0,916.0,0.0,0.0,763.0,0.0
17.2,84.0,0.0,0.0,18.3,22.2,17.2,73.0,57.0,81.0,16.0,989.0,0.0,0.0,827.0,0.0
17.2,81.0,0.0,0.0,18.3,22.2,17.8,70.0,57.0,80.0,66.0,972.0,0.0,0.0,777.0,0.0
17.2,81.0,0.0,0.0,20.0,21.1,17.2,63.0,63.0,84.0,166.0,904.0,0.0,11.0,727.0,0.0
17.2,81.0,0.0,0.0,21.1,21.1,17.2,61.0,63.0,84.0,575.0,771.0,0.0,475.0,641.0,0.0
17.8,78.0,0.0,0.0,21.1,20.6,17.8,59.0,68.0,80.0,782.0,552.0,0.0,657.0,403.0,0.0
17.8,78.0,0.0,0.0,21.1,19.4,17.8,59.0,73.0,80.0,916.0,389.0,0.0,763.0,373.0,0.0
18.3,73.0,16.0,0.0,22.2,18.9,18.3,57.0,75.0,76.0,989.0,246.0,13.0,827.0,347.0,0.0
18.3,70.0,66.0,0.0,22.2,18.3,18.3,57.0,81.0,76.0,972.0,0.0,58.0,777.0,0.0,0.0
20.0,63.0,166.0,11.0,21.1,17.8,18.9,63.0,80.0,70.0,904.0,0.0,131.0,727.0,0.0,0.0
21.1,61.0,575.0,475.0,21.1,17.8,19.4,63.0,84.0,68.0,771.0,0.0,264.0,641.0,0.0,29.0
21.1,59.0,782.0,657.0,20.6,17.2,21.1,68.0,84.0,63.0,552.0,0.0,560.0,403.0,0.0,237.0
21.1,59.0,916.0,763.0,19.4,17.2,20.6,73.0,84.0,63.0,389.0,0.0,916.0,373.0,0.0,722.0
22.2,57.0,989.0,827.0,18.9,17.2,21.7,75.0,81.0,61.0,246.0,0.0,959.0,347.0,0.0,737.0
22.2,57.0,972.0,777.0,18.3,17.8,21.7,81.0,80.0,61.0,0.0,0.0,971.0,0.0,0.0,783.0
21.1,63.0,904.0,727.0,17.8,17.2,22.2,80.0,84.0,59.0,0.0,0.0,911.0,0.0,0.0,745.0
21.1,63.0,771.0,641.0,17.8,17.2,21.1,84.0,84.0,63.0,0.0,0.0,778.0,0.0,0.0,696.0
20.6,68.0,552.0,403.0,17.2,17.8,20.6,84.0,80.0,65.0,0.0,0.0,623.0,0.0,0.0,664.0
19.4,73.0,389.0,373.0,17.2,17.8,20.0,84.0,80.0,65.0,0.0,0.0,429.0,0.0,0.0,527.0
18.9,75.0,246.0,347.0,17.2,18.3,18.9,81.0,76.0,70.0,0.0,13.0,247.0,0.0,0.0,347.0
18.3,81.0,0.0,0.0,17.8,18.3,18.3,80.0,76.0,76.0,0.0,58.0,0.0,0.0,0.0,0.0
17.8,80.0,0.0,0.0,17.2,18.9,17.8,84.0,70.0,78.0,0.0,131.0,0.0,0.0,0.0,0.0
17.8,84.0,0.0,0.0,17.2,19.4,17.8,84.0,68.0,80.0,0.0,264.0,0.0,0.0,29.0,0.0
17.2,84.0,0.0,0.0,17.8,21.1,17.8,80.0,63.0,78.0,0.0,560.0,0.0,0.0,237.0,0.0
17.2,84.0,0.0,0.0,17.8,20.6,17.2,80.0,63.0,84.0,0.0,916.0,0.0,0.0,722.0,0.0
17.2,81.0,0.0,0.0,18.3,21.7,16.7,76.0,61.0,84.0,13.0,959.0,0.0,0.0,737.0,0.0
17.8,80.0,0.0,0.0,18.3,21.7,17.2,76.0,61.0,84.0,58.0,971.0,0.0,0.0,783.0,0.0
17.2,84.0,0.0,0.0,18.9,22.2,17.8,70.0,59.0,80.0,131.0,911.0,0.0,0.0,745.0,0.0
17.2,84.0,0.0,0.0,19.4,21.1,17.8,68.0,63.0,80.0,264.0,778.0,0.0,29.0,696.0,0.0
17.8,80.0,0.0,0.0,21.1,20.6,17.2,63.0,65.0,84.0,560.0,623.0,0.0,237.0,664.0,0.0
17.8,80.0,0.0,0.0,20.6,20.0,17.8,63.0,65.0,78.0,916.0,429.0,0.0,722.0,527.0,0.0
18.3,76.0,13.0,0.0,21.7,18.9,17.8,61.0,70.0,78.0,959.0,247.0,22.0,737.0,347.0,0.0
18.3,76.0,58.0,0.0,21.7,18.3,18.3,61.0,76.0,76.0,971.0,0.0,98.0,783.0,0.0,0.0
18.9,70.0,131.0,0.0,22.2,17.8,18.3,59.0,78.0,76.0,911.0,0.0,126.0,745.0,0.0,0.0
19.4,68.0,264.0,29.0,21.1,17.8,18.9,63.0,80.0,70.0,778.0,0.0,216.0,696.0,0.0,12.0
21.1,63.0,560.0,237.0,20.6,17.8,20.0,65.0,78.0,65.0,623.0,0.0,427.0,664.0,0.0,77.0
20.6,63.0,916.0,722.0,20.0,17.2,21.1,65.0,84.0,63.0,429.0,0.0,876.0,527.0,0.0,590.0
21.7,61.0,959.0,737.0,18.9,16.7,21.7,70.0,84.0,59.0,247.0,0.0,971.0,347.0,0.0,737.0
21.7,61.0,971.0,783.0,18.3,17.2,22.2,76.0,84.0,59.0,0.0,0.0,916.0,0.0,0.0,578.0
22.2,59.0,911.0,745.0,17.8,17.8,22.8,78.0,80.0,55.0,0.0,0.0,911.0,0.0,0.0,751.0
21.1,63.0,778.0,696.0,17.8,17.8,21.1,80.0,80.0,66.0,0.0,0.0,791.0,0.0,0.0,745.0
20.6,65.0,623.0,664.0,17.8,17.2,21.1,78.0,84.0,66.0,0.0,0.0,631.0,0.0,0.0,670.0
20.0,65.0,429.0,527.0,17.2,17.8,20.6,84.0,78.0,68.0,0.0,0.0,445.0,0.0,0.0,559.0
18.9,70.0,247.0,347.0,16.7,17.8,19.4,84.0,78.0,73.0,0.0,22.0,247.0,0.0,0.0,348.0
18.3,76.0,0.0,0.0,17.2,18.3,18.3,84.0,76.0,78.0,0.0,98.0,0.0,0.0,0.0,0.0
17.8,78.0,0.0,0.0,17.8,18.3,17.8,80.0,76.0,78.0,0.0,126.0,0.0,0.0,0.0,0.0
17.8,80.0,0.0,0.0,17.8,18.9,17.8,80.0,70.0,75.0,0.0,216.0,0.0,0.0,12.0,0.0
17.8,78.0,0.0,0.0,17.2,20.0,17.2,84.0,65.0,78.0,0.0,427.0,0.0,0.0,77.0,0.0
17.2,84.0,0.0,0.0,17.8,21.1,17.2,78.0,63.0,81.0,0.0,876.0,0.0,0.0,590.0,0.0
16.7,84.0,0.0,0.0,17.8,21.7,17.8,78.0,59.0,87.0,22.0,971.0,0.0,0.0,737.0,0.0
17.2,84.0,0.0,0.0,18.3,22.2,16.7,76.0,59.0,84.0,98.0,916.0,0.0,0.0,578.0,0.0
17.8,80.0,0.0,0.0,18.3,22.8,16.7,76.0,55.0,86.0,126.0,911.0,0.0,0.0,751.0,0.0
17.8,80.0,0.0,0.0,18.9,21.1,15.0,70.0,66.0,90.0,216.0,791.0,0.0,12.0,745.0,0.0
17.2,84.0,0.0,0.0,20.0,21.1,15.6,65.0,66.0,86.0,427.0,631.0,0.0,77.0,670.0,0.0
17.8,78.0,0.0,0.0,21.1,20.6,15.0,63.0,68.0,90.0,876.0,445.0,0.0,590.0,559.0,0.0
17.8,78.0,22.0,0.0,21.7,19.4,16.7,59.0,73.0,86.0,971.0,247.0,50.0,737.0,348.0,197.0
18.3,76.0,98.0,0.0,22.2,18.3,18.3,59.0,78.0,78.0,916.0,0.0,229.0,578.0,0.0,469.0
18.3,76.0,126.0,0.0,22.8,17.8,20.0,55.0,78.0,70.0,911.0,0.0,423.0,751.0,0.0,601.0
18.9,70.0,216.0,12.0,21.1,17.8,21.7,66.0,75.0,68.0,791.0,0.0,622.0,745.0,0.0,697.0
20.0,65.0,427.0,77.0,21.1,17.2,21.1,66.0,78.0,71.0,631.0,0.0,793.0,670.0,0.0,728.0
21.1,63.0,876.0,590.0,20.6,17.2,21.7,68.0,81.0,66.0,445.0,0.0,922.0,559.0,0.0,811.0
21.7,59.0,971.0,737.0,19.4,17.8,21.7,73.0,87.0,66.0,247.0,0.0,982.0,348.0,0.0,815.0
22.2,59.0,916.0,578.0,18.3,16.7,22.8,78.0,84.0,55.0,0.0,0.0,971.0,0.0,0.0,783.0
22.8,55.0,911.0,751.0,17.8,16.7,22.2,78.0,86.0,61.0,0.0,0.0,911.0,0.0,0.0,769.0
21.1,66.0,791.0,745.0,17.8,15.0,21.7,75.0,90.0,61.0,0.0,0.0,785.0,0.0,0.0,721.0
21.1,66.0,631.0,670.0,17.2,15.6,21.1,78.0,86.0,63.0,0.0,0.0,624.0,0.0,0.0,651.0
20.6,68.0,445.0,559.0,17.2,15.0,21.1,81.0,90.0,63.0,0.0,0.0,445.0,0.0,0.0,566.0
19.4,73.0,247.0,348.0,17.8,16.7,20.0,87.0,86.0,70.0,0.0,50.0,248.0,0.0,197.0,363.0
18.3,78.0,0.0,0.0,16.7,18.3,18.9,84.0,78.0,75.0,0.0,229.0,0.0,0.0,469.0,0.0
17.8,78.0,0.0,0.0,16.7,20.0,18.9,86.0,70.0,75.0,0.0,423.0,0.0,0.0,601.0,0.0
17.8,75.0,0.0,0.0,15.0,21.7,18.3,90.0,68.0,81.0,0.0,622.0,0.0,0.0,697.0,0.0
17.2,78.0,0.0,0.0,15.6,21.1,18.3,86.0,71.0,81.0,0.0,793.0,0.0,0.0,728.0,0.0
17.2,81.0,0.0,0.0,15.0,21.7,18.3,90.0,66.0,81.0,0.0,922.0,0.0,0.0,811.0,0.0
17.8,87.0,0.0,0.0,16.7,21.7,17.2,86.0,66.0,87.0,50.0,982.0,0.0,197.0,815.0,0.0
16.7,84.0,0.0,0.0,18.3,22.8,17.8,78.0,55.0,87.0,229.0,971.0,0.0,469.0,783.0,0.0
16.7,86.0,0.0,0.0,20.0,22.2,18.3,70.0,61.0,84.0,423.0,911.0,0.0,601.0,769.0,0.0
15.0,90.0,0.0,0.0,21.7,21.7,17.8,68.0,61.0,84.0,622.0,785.0,0.0,697.0,721.0,0.0
15.6,86.0,0.0,0.0,21.1,21.1,17.2,71.0,63.0,87.0,793.0,624.0,0.0,728.0,651.0,0.0
15.0,90.0,0.0,0.0,21.7,21.1,17.8,66.0,63.0,84.0,922.0,445.0,0.0,811.0,566.0,0.0
16.7,86.0,50.0,197.0,21.7,20.0,18.3,66.0,70.0,81.0,982.0,248.0,47.0,815.0,363.0,179.0
18.3,78.0,229.0,469.0,22.8,18.9,20.0,55.0,75.0,76.0,971.0,0.0,225.0,783.0,0.0,431.0
20.0,70.0,423.0,601.0,22.2,18.9,22.2,61.0,75.0,64.0,911.0,0.0,432.0,769.0,0.0,624.0
21.7,68.0,622.0,697.0,21.7,18.3,23.9,61.0,81.0,55.0,785.0,0.0,622.0,721.0,0.0,703.0
21.1,71.0,793.0,728.0,21.1,18.3,23.3,63.0,81.0,66.0,624.0,0.0,793.0,651.0,0.0,746.0
21.7,66.0,922.0,811.0,21.1,18.3,22.8,63.0,81.0,68.0,445.0,0.0,922.0,566.0,0.0,811.0
21.7,66.0,982.0,815.0,20.0,17.2,23.3,70.0,87.0,66.0,248.0,0.0,988.0,363.0,0.0,827.0
22.8,55.0,971.0,783.0,18.9,17.8,22.8,75.0,87.0,68.0,0.0,0.0,965.0,0.0,0.0,765.0
22.2,61.0,911.0,769.0,18.9,18.3,22.2,75.0,84.0,68.0,0.0,0.0,898.0,0.0,0.0,715.0
21.7,61.0,785.0,721.0,18.3,17.8,22.2,81.0,84.0,64.0,0.0,0.0,772.0,0.0,0.0,684.0
21.1,63.0,624.0,651.0,18.3,17.2,22.2,81.0,87.0,68.0,0.0,0.0,617.0,0.0,0.0,652.0
21.1,63.0,445.0,566.0,18.3,17.8,21.1,81.0,84.0,73.0,0.0,0.0,430.0,0.0,0.0,534.0
20.0,70.0,248.0,363.0,17.2,18.3,20.0,87.0,81.0,76.0,0.0,47.0,249.0,0.0,179.0,327.0
18.9,75.0,0.0,0.0,17.8,20.0,18.3,87.0,76.0,81.0,0.0,225.0,0.0,0.0,431.0,0.0
18.9,75.0,0.0,0.0,18.3,22.2,18.3,84.0,64.0,76.0,0.0,432.0,0.0,0.0,624.0,0.0
18.3,81.0,0.0,0.0,17.8,23.9,17.2,84.0,55.0,84.0,0.0,622.0,0.0,0.0,703.0,0.0
18.3,81.0,0.0,0.0,17.2,23.3,17.2,87.0,66.0,84.0,0.0,793.0,0.0,0.0,746.0,0.0
18.3,81.0,0.0,0.0,17.8,22.8,17.2,84.0,68.0,84.0,0.0,922.0,0.0,0.0,811.0,0.0
17.2,87.0,0.0,0.0,18.3,23.3,17.2,81.0,66.0,84.0,47.0,988.0,0.0,179.0,827.0,0.0
17.8,87.0,0.0,0.0,20.0,22.8,16.7,76.0,68.0,90.0,225.0,965.0,0.0,431.0,765.0,0.0
18.3,84.0,0.0,0.0,22.2,22.2,17.2,64.0,68.0,87.0,432.0,898.0,0.0,624.0,715.0,0.0
17.8,84.0,0.0,0.0,23.9,22.2,17.0,55.0,64.0,94.0,622.0,772.0,0.0,703.0,684.0,0.0
17.2,87.0,0.0,0.0,23.3,22.2,17.2,66.0,68.0,90.0,793.0,617.0,0.0,746.0,652.0,0.0
17.8,84.0,0.0,0.0,22.8,21.1,17.8,68.0,73.0,87.0,922.0,430.0,0.0,811.0,534.0,0.0
18.3,81.0,47.0,179.0,23.3,20.0,17.8,66.0,76.0,87.0,988.0,249.0,33.0,827.0,327.0,44.0
20.0,76.0,225.0,431.0,22.8,18.3,17.8,68.0,81.0,87.0,965.0,0.0,77.0,765.0,0.0,0.0
22.2,64.0,432.0,624.0,22.2,18.3,18.9,68.0,76.0,81.0,898.0,0.0,160.0,715.0,0.0,11.0
23.9,55.0,622.0,703.0,22.2,17.2,20.0,64.0,84.0,76.0,772.0,0.0,505.0,684.0,0.0,293.0
23.3,66.0,793.0,746.0,22.2,17.2,20.6,68.0,84.0,73.0,617.0,0.0,776.0,652.0,0.0,634.0
22.8,68.0,922.0,811.0,21.1,17.2,21.1,73.0,84.0,68.0,430.0,0.0,916.0,534.0,0.0,793.0
23.3,66.0,988.0,827.0,20.0,17.2,21.7,76.0,84.0,66.0,249.0,0.0,970.0,327.0,0.0,737.0
22.8,68.0,965.0,765.0,18.3,16.7,21.1,81.0,90.0,66.0,0.0,0.0,848.0,0.0,0.0,512.0
22.2,68.0,898.0,715.0,18.3,17.2,20.6,76.0,87.0,68.0,0.0,0.0,866.0,0.0,0.0,600.0
22.2,64.0,772.0,684.0,17.2,17.0,20.6,84.0,94.0,68.0,0.0,0.0,725.0,0.0,0.0,574.0
22.2,68.0,617.0,652.0,17.2,17.2,20.6,84.0,90.0,70.0,0.0,0.0,624.0,0.0,0.0,621.0
21.1,73.0,430.0,534.0,17.2,17.8,20.0,84.0,87.0,73.0,0.0,0.0,390.0,0.0,0.0,322.0
20.0,76.0,249.0,327.0,17.2,17.8,18.9,84.0,87.0,81.0,0.0,33.0,141.0,0.0,44.0,29.0
18.3,81.0,0.0,0.0,16.7,17.8,17.8,90.0,87.0,87.0,0.0,77.0,0.0,0.0,0.0,0.0
18.3,76.0,0.0,0.0,17.2,18.9,17.2,87.0,81.0,87.0,0.0,160.0,0.0,0.0,11.0,0.0
17.2,84.0,0.0,0.0,17.0,20.0,17.2,94.0,76.0,87.0,0.0,505.0,0.0,0.0,293.0,0.0
17.2,84.0,0.0,0.0,17.2,20.6,17.2,90.0,73.0,84.0,0.0,776.0,0.0,0.0,634.0,0.0
17.2,84.0,0.0,0.0,17.8,21.1,17.2,87.0,68.0,84.0,0.0,916.0,0.0,0.0,793.0,0.0
17.2,84.0,0.0,0.0,17.8,21.7,17.2,87.0,66.0,84.0,33.0,970.0,0.0,44.0,737.0,0.0
16.7,90.0,0.0,0.0,17.8,21.1,17.2,87.0,66.0,84.0,77.0,848.0,0.0,0.0,512.0,0.0
17.2,87.0,0.0,0.0,18.9,20.6,16.7,81.0,68.0,90.0,160.0,866.0,0.0,11.0,600.0,0.0
17.0,94.0,0.0,0.0,20.0,20.6,16.7,76.0,68.0,86.0,505.0,725.0,0.0,293.0,574.0,0.0
17.2,90.0,0.0,0.0,20.6,20.6,17.2,73.0,70.0,87.0,776.0,624.0,0.0,634.0,621.0,0.0
17.8,87.0,0.0,0.0,21.1,20.0,17.2,68.0,73.0,87.0,916.0,390.0,0.0,793.0,322.0,0.0
17.8,87.0,33.0,44.0,21.7,18.9,17.8,66.0,81.0,84.0,970.0,141.0,43.0,737.0,29.0,100.0
17.8,87.0,77.0,0.0,21.1,17.8,18.0,66.0,87.0,77.0,848.0,0.0,53.0,512.0,0.0,0.0
18.9,81.0,160.0,11.0,20.6,17.2,18.9,68.0,87.0,75.0,866.0,0.0,233.0,600.0,0.0,40.0
20.0,76.0,505.0,293.0,20.6,17.2,20.0,68.0,87.0,73.0,725.0,0.0,326.0,574.0,0.0,70.0
20.6,73.0,776.0,634.0,20.6,17.2,21.7,70.0,84.0,66.0,624.0,0.0,754.0,621.0,0.0,533.0
21.1,68.0,916.0,793.0,20.0,17.2,21.7,73.0,84.0,66.0,390.0,0.0,904.0,322.0,0.0,745.0
21.7,66.0,970.0,737.0,18.9,17.2,21.7,81.0,84.0,63.0,141.0,0.0,964.0,29.0,0.0,767.0
21.1,66.0,848.0,512.0,17.8,17.2,21.7,87.0,84.0,63.0,0.0,0.0,965.0,0.0,0.0,771.0
20.6,68.0,866.0,600.0,17.2,16.7,21.7,87.0,90.0,63.0,0.0,0.0,898.0,0.0,0.0,721.0
20.6,68.0,725.0,574.0,17.2,16.7,21.1,87.0,86.0,71.0,0.0,0.0,772.0,0.0,0.0,690.0
20.6,70.0,624.0,621.0,17.2,17.2,20.0,84.0,87.0,73.0,0.0,0.0,617.0,0.0,0.0,658.0
20.0,73.0,390.0,322.0,17.2,17.2,20.0,84.0,87.0,73.0,0.0,0.0,422.0,0.0,0.0,489.0
18.9,81.0,141.0,29.0,17.2,17.8,18.9,84.0,84.0,81.0,0.0,43.0,229.0,0.0,100.0,284.0
17.8,87.0,0.0,0.0,17.2,18.0,18.3,84.0,77.0,81.0,0.0,53.0,0.0,0.0,0.0,0.0
17.2,87.0,0.0,0.0,16.7,18.9,17.8,90.0,75.0,80.0,0.0,233.0,0.0,0.0,40.0,0.0
17.2,87.0,0.0,0.0,16.7,20.0,17.8,86.0,73.0,80.0,0.0,326.0,0.0,0.0,70.0,0.0
17.2,84.0,0.0,0.0,17.2,21.7,17.8,87.0,66.0,87.0,0.0,754.0,0.0,0.0,533.0,0.0
17.2,84.0,0.0,0.0,17.2,21.7,17.2,87.0,66.0,84.0,0.0,904.0,0.0,0.0,745.0,0.0
17.2,84.0,0.0,0.0,17.8,21.7,17.8,84.0,63.0,87.0,43.0,964.0,0.0,100.0,767.0,0.0
17.2,84.0,0.0,0.0,18.0,21.7,17.2,77.0,63.0,87.0,53.0,965.0,0.0,0.0,771.0,0.0
16.7,90.0,0.0,0.0,18.9,21.7,17.8,75.0,63.0,87.0,233.0,898.0,0.0,40.0,721.0,0.0
16.7,86.0,0.0,0.0,20.0,21.1,17.2,73.0,71.0,87.0,326.0,772.0,0.0,70.0,690.0,0.0
17.2,87.0,0.0,0.0,21.7,20.0,16.7,66.0,73.0,86.0,754.0,617.0,0.0,533.0,658.0,0.0
17.2,87.0,0.0,0.0,21.7,20.0,16.1,66.0,73.0,90.0,904.0,422.0,0.0,745.0,489.0,0.0
17.8,84.0,43.0,100.0,21.7,18.9,17.2,63.0,81.0,87.0,964.0,229.0,30.0,767.0,284.0,24.0
18.0,77.0,53.0,0.0,21.7,18.3,18.3,63.0,81.0,81.0,965.0,0.0,154.0,771.0,0.0,102.0
18.9,75.0,233.0,40.0,21.7,17.8,20.0,63.0,80.0,73.0,898.0,0.0,426.0,721.0,0.0,549.0
20.0,73.0,326.0,70.0,21.1,17.8,21.7,71.0,80.0,70.0,772.0,0.0,621.0,690.0,0.0,714.0
21.7,66.0,754.0,533.0,20.0,17.8,21.7,73.0,87.0,70.0,617.0,0.0,792.0,658.0,0.0,758.0
21.7,66.0,904.0,745.0,20.0,17.2,21.7,73.0,84.0,68.0,422.0,0.0,916.0,489.0,0.0,799.0
21.7,63.0,964.0,767.0,18.9,17.8,22.8,81.0,87.0,64.0,229.0,0.0,976.0,284.0,0.0,803.0
21.7,63.0,965.0,771.0,18.3,17.2,22.2,81.0,87.0,66.0,0.0,0.0,978.0,0.0,0.0,807.0
21.7,63.0,898.0,721.0,17.8,17.8,22.8,80.0,87.0,59.0,0.0,0.0,904.0,0.0,0.0,757.0
21.1,71.0,772.0,690.0,17.8,17.2,22.8,80.0,87.0,59.0,0.0,0.0,785.0,0.0,0.0,727.0
20.0,73.0,617.0,658.0,17.8,16.7,21.7,87.0,86.0,66.0,0.0,0.0,617.0,0.0,0.0,658.0
20.0,73.0,422.0,489.0,17.2,16.1,21.7,84.0,90.0,63.0,0.0,0.0,423.0,0.0,0.0,496.0
18.9,81.0,229.0,284.0,17.8,17.2,21.1,87.0,87.0,63.0,0.0,30.0,230.0,0.0,24.0,285.0
18.3,81.0,0.0,0.0,17.2,18.3,19.4,87.0,81.0,76.0,0.0,154.0,0.0,0.0,102.0,0.0
17.8,80.0,0.0,0.0,17.8,20.0,19.4,87.0,73.0,73.0,0.0,426.0,0.0,0.0,549.0,0.0
17.8,80.0,0.0,0.0,17.2,21.7,19.4,87.0,70.0,76.0,0.0,621.0,0.0,0.0,714.0,0.0
17.8,87.0,0.0,0.0,16.7,21.7,18.9,86.0,70.0,81.0,0.0,792.0,0.0,0.0,758.0,0.0
17.2,84.0,0.0,0.0,16.1,21.7,17.8,90.0,68.0,87.0,0.0,916.0,0.0,0.0,799.0,0.0
17.8,87.0,0.0,0.0,17.2,22.8,19.4,87.0,64.0,79.0,30.0,976.0,0.0,24.0,803.0,0.0
