 dm	 m	 h	G_Dh	G_h	 Ta	 FF	 DD	 RH	RR	N
 13	 11	 21	0	0	16.7	4.5	199	61	0.0	4
 13	 11	 22	0	0	15.1	3.4	199	67	0.0	3
 13	 11	 23	0	0	13.5	3.0	151	73	0.0	3
 13	 11	 24	0	0	11.9	3.4	111	79	0.0	3
 14	 11	 1	0	0	10.4	3.0	108	85	0.0	2
 14	 11	 2	0	0	8.8	5.3	108	89	0.0	2
 14	 11	 3	0	0	7.3	5.3	235	90	0.0	2
 14	 11	 4	0	0	6.5	4.8	232	91	0.0	2
 14	 11	 5	0	0	5.7	3.4	164	95	0.0	1
 14	 11	 6	0	0	5.1	2.1	238	99	0.0	1
 14	 11	 7	0	0	5.0	2.2	228	100	0.0	1
 14	 11	 8	36	75	6.9	1.8	150	92	0.0	0
 14	 11	 9	52	259	10.6	0.9	200	79	0.0	0
 14	 11	 10	58	445	14.8	1.1	204	54	0.0	0
 14	 11	 11	68	589	18.8	2.4	236	42	0.0	0
 14	 11	 12	80	670	22.1	1.9	230	32	0.0	0
 14	 11	 13	83	686	24.6	1.8	232	26	0.0	0
 14	 11	 14	76	636	26.1	1.5	318	21	0.0	0
 14	 11	 15	61	527	26.7	1.4	313	20	0.0	0
 14	 11	 16	51	366	26.0	2.6	311	22	0.0	0
 14	 11	 17	93	172	24.0	2.8	284	27	0.0	5
 14	 11	 18	6	6	21.0	1.9	309	32	0.0	5
 14	 11	 19	0	0	19.6	1.8	311	42	0.0	5
 14	 11	 20	0	0	18.1	0.7	246	44	0.0	6
 14	 11	 21	0	0	16.6	0.6	303	49	0.0	6
 14	 11	 22	0	0	15.2	0.7	260	54	0.0	6
 14	 11	 23	0	0	13.7	0.6	316	58	0.0	6
 14	 11	 24	0	0	12.2	0.4	310	60	0.0	6
 15	 11	 1	0	0	11.2	0.6	319	63	0.0	6
 15	 11	 2	0	0	10.1	0.6	304	65	0.0	7
 15	 11	 3	0	0	9.0	0.9	299	70	0.0	7
 15	 11	 4	0	0	8.3	1.3	266	70	0.0	7
 15	 11	 5	0	0	7.7	1.4	231	72	0.0	7
 15	 11	 6	0	0	7.2	0.9	209	72	0.0	7
 15	 11	 7	0	0	6.8	2.1	149	75	0.0	8
 15	 11	 8	6	6	6.9	2.2	170	74	0.0	8
 15	 11	 9	79	79	8.4	2.8	106	71	0.0	8
 15	 11	 10	194	226	11.1	2.6	118	64	0.0	8
 15	 11	 11	267	427	14.6	2.4	55	57	0.0	6
 15	 11	 12	274	327	15.7	2.1	252	51	0.0	8
 15	 11	 13	208	212	15.6	1.8	208	55	0.0	8
 15	 11	 14	271	288	15.9	1.1	184	53	0.0	8
 15	 11	 15	221	235	15.9	0.9	164	52	0.0	8
 15	 11	 16	158	278	16.0	1.6	149	52	0.0	6
 15	 11	 17	105	190	15.6	2.4	134	56	0.0	5
 15	 11	 18	19	19	14.0	2.2	100	59	0.0	5
 15	 11	 19	0	0	13.3	4.3	33	64	0.0	5
 15	 11	 20	0	0	12.5	4.0	28	68	0.0	5
 15	 11	 21	0	0	11.8	4.3	107	76	0.0	5
 15	 11	 22	0	0	11.0	4.3	66	81	0.0	5
 15	 11	 23	0	0	10.3	3.2	70	85	0.0	5
 15	 11	 24	0	0	9.6	3.0	28	94	0.0	5
 16	 11	 1	0	0	9.4	3.0	28	90	0.0	5
 16	 11	 2	0	0	9.2	3.8	8	94	0.0	5
 16	 11	 3	0	0	9.0	5.3	82	94	0.0	5
 16	 11	 4	0	0	8.9	4.5	82	97	0.0	5
 16	 11	 5	0	0	8.8	4.0	148	100	0.0	5
 16	 11	 6	0	0	8.7	3.6	68	100	0.0	5
 16	 11	 7	0	0	8.7	3.0	168	100	0.0	5
 16	 11	 8	43	43	10.7	4.0	262	97	0.0	5
 16	 11	 9	137	285	16.3	2.8	143	79	0.0	5
 16	 11	 10	202	273	18.0	1.9	158	74	0.0	7
 16	 11	 11	253	468	21.1	1.6	166	64	0.0	6
 16	 11	 12	218	228	20.5	1.6	148	66	0.0	8
 16	 11	 13	58	58	17.9	2.8	140	75	0.0	8
 16	 11	 14	147	147	17.0	2.8	45	74	0.0	8
 16	 11	 15	242	376	18.6	2.8	163	68	0.0	6
 16	 11	 16	133	281	19.0	2.8	186	67	0.0	5
 16	 11	 17	86	145	18.3	2.6	224	68	0.0	6
 16	 11	 18	5	5	16.7	2.1	138	74	0.0	6
 16	 11	 19	0	0	16.3	2.4	147	76	0.0	6
 16	 11	 20	0	0	16.0	1.6	193	78	0.0	6
 16	 11	 21	0	0	15.6	0.9	230	76	0.0	6
 16	 11	 22	0	0	15.3	0.8	254	75	0.0	6
 16	 11	 23	0	0	15.0	0.6	159	75	0.0	6
 16	 11	 24	0	0	14.6	0.8	253	77	0.0	7
 17	 11	 1	0	0	14.2	0.9	179	78	0.0	7
 17	 11	 2	0	0	13.9	0.9	150	80	0.0	7
 17	 11	 3	0	0	13.5	0.7	117	82	0.0	7
 17	 11	 4	0	0	13.3	0.5	38	83	0.0	7
 17	 11	 5	0	0	13.1	0.6	43	84	0.0	7
 17	 11	 6	0	0	13.0	1.3	71	85	0.0	8
 17	 11	 7	0	0	12.9	0.9	20	81	0.0	8
 17	 11	 8	12	12	13.4	1.4	29	76	0.0	8
 17	 11	 9	94	94	15.3	1.0	56	73	0.0	8
 17	 11	 10	177	182	17.3	1.4	359	67	0.0	8
 17	 11	 11	251	264	19.2	1.3	323	61	0.0	8
 17	 11	 12	289	312	20.8	1.8	328	57	0.0	8
 17	 11	 13	290	311	21.9	2.2	318	54	0.0	8
 17	 11	 14	261	277	22.5	4.3	28	54	0.0	8
 17	 11	 15	212	222	22.5	4.5	34	57	0.0	8
 17	 11	 16	145	150	22.0	3.8	1	59	0.0	8
 17	 11	 17	67	67	21.0	4.3	57	65	0.0	8
 17	 11	 18	2	2	19.7	5.0	106	71	0.0	8
 17	 11	 19	0	0	18.9	6.3	107	71	0.0	8
 17	 11	 20	0	0	18.2	5.8	167	72	0.0	8
 17	 11	 21	0	0	17.4	6.0	127	74	0.0	8
 17	 11	 22	0	0	16.7	6.6	100	75	0.0	8
 17	 11	 23	0	0	15.9	7.1	233	80	0.0	8
 17	 11	 24	0	0	15.1	7.1	248	82	0.0	8
 18	 11	 1	0	0	14.4	8.0	234	83	0.0	8
 18	 11	 2	0	0	13.4	7.7	227	84	0.0	8
 18	 11	 3	0	0	12.5	8.3	238	86	0.0	8
 18	 11	 4	0	0	11.9	11.4	226	85	0.0	8
 18	 11	 5	0	0	11.4	9.9	255	89	0.0	8
 18	 11	 6	0	0	10.9	8.6	312	87	0.0	8
 18	 11	 7	0	0	10.5	7.1	314	87	0.0	8
 18	 11	 8	12	12	10.8	6.3	301	90	0.0	8
 18	 11	 9	105	107	12.6	5.3	285	83	0.0	8
 18	 11	 10	172	178	14.1	4.0	248	79	0.0	8
 18	 11	 11	230	241	15.4	3.2	212	77	0.0	8
 18	 11	 12	250	261	16.2	3.8	184	74	0.0	8
 18	 11	 13	252	261	16.8	3.8	239	78	0.0	8
 18	 11	 14	257	269	17.1	3.6	262	83	0.0	8
 18	 11	 15	222	234	17.2	3.4	154	80	0.0	8
 18	 11	 16	138	140	16.6	4.0	160	87	0.0	8
 18	 11	 17	58	58	15.6	3.6	352	94	0.0	8
 18	 11	 18	2	2	14.3	3.2	31	98	0.0	8
 18	 11	 19	0	0	14.9	4.3	342	96	0.0	8
 18	 11	 20	0	0	15.4	3.2	59	94	0.0	8
 18	 11	 21	0	0	16.0	3.0	39	95	0.0	8
 18	 11	 22	0	0	16.5	2.6	331	94	0.0	8
 18	 11	 23	0	0	17.1	3.0	328	92	0.0	8
 18	 11	 24	0	0	17.7	3.4	324	95	0.0	8
 19	 11	 1	0	0	17.7	4.5	338	95	2.5	8
 19	 11	 2	0	0	18.6	4.5	326	92	1.0	8
 19	 11	 3	0	0	19.3	5.0	341	85	0.3	8
 19	 11	 4	0	0	19.6	4.5	34	85	0.7	8
 19	 11	 5	0	0	20.1	4.5	142	89	0.0	8
 19	 11	 6	0	0	20.3	4.8	36	97	0.0	8
 19	 11	 7	0	0	20.6	3.6	107	98	0.1	8
 19	 11	 8	8	8	21.1	3.0	129	93	0.2	8
 19	 11	 9	64	64	23.0	3.2	76	86	0.0	8
 19	 11	 10	118	118	24.8	3.8	77	84	0.0	8
 19	 11	 11	148	148	26.2	3.0	345	82	0.1	8
 19	 11	 12	133	133	26.9	2.6	87	70	0.0	8
 19	 11	 13	148	148	27.5	3.0	88	67	0.0	8
 19	 11	 14	121	121	27.7	3.6	186	75	0.4	8
 19	 11	 15	108	108	26.7	4.8	105	80	5.9	8
 19	 11	 16	82	82	27.7	6.0	65	75	0.0	8
 19	 11	 17	31	31	27.0	8.3	39	78	0.5	8
 19	 11	 18	1	1	26.0	7.4	76	83	1.5	8
 19	 11	 19	0	0	25.8	7.4	13	84	0.0	7
 19	 11	 20	0	0	25.4	6.6	34	86	0.0	7
 19	 11	 21	0	0	24.9	7.7	86	88	0.0	7
 19	 11	 22	0	0	24.4	7.7	160	88	0.0	6
 19	 11	 23	0	0	24.0	6.9	72	88	0.0	6
 19	 11	 24	0	0	23.5	5.5	102	88	0.0	6
 20	 11	 1	0	0	22.2	5.0	150	88	0.0	6
 20	 11	 2	0	0	20.9	4.5	181	91	0.0	5
 20	 11	 3	0	0	19.6	5.5	154	97	0.0	5
 20	 11	 4	0	0	18.9	4.5	155	98	0.0	5
 20	 11	 5	0	0	18.3	3.8	65	97	0.0	4
 20	 11	 6	0	0	17.8	4.3	58	99	0.0	4
 20	 11	 7	0	0	17.3	5.0	88	100	0.0	4
 20	 11	 8	57	57	19.1	5.5	103	89	0.0	3
 20	 11	 9	104	230	21.7	5.3	112	79	0.0	3
 20	 11	 10	86	425	24.6	6.6	119	61	0.0	0
 20	 11	 11	181	599	27.3	6.3	49	52	0.0	1
 20	 11	 12	287	356	27.5	7.1	8	53	0.0	8
 20	 11	 13	161	161	25.9	5.5	84	58	0.0	8
 20	 11	 14	204	207	25.2	4.0	69	59	0.0	8
 20	 11	 15	187	190	24.5	3.8	109	61	0.0	8
 20	 11	 16	90	90	23.3	3.4	47	66	0.0	8
 20	 11	 17	69	70	22.3	2.4	50	68	0.0	8
 20	 11	 18	8	8	21.2	2.1	32	74	0.0	8
 20	 11	 19	0	0	20.5	2.6	155	77	0.0	8
 20	 11	 20	0	0	19.8	2.6	225	77	0.0	8
 20	 11	 21	0	0	19.1	1.9	218	77	0.0	8
 20	 11	 22	0	0	18.4	1.5	265	77	0.0	8
 20	 11	 23	0	0	17.7	1.6	250	77	0.0	8
 20	 11	 24	0	0	17.0	1.5	238	81	0.0	8
 21	 11	 1	0	0	16.4	2.8	256	84	0.0	8
 21	 11	 2	0	0	15.8	2.6	221	84	0.0	8
 21	 11	 3	0	0	15.2	3.2	176	82	0.0	8
 21	 11	 4	0	0	14.9	3.2	140	85	0.0	8
 21	 11	 5	0	0	14.6	2.4	117	85	0.0	8
 21	 11	 6	0	0	14.4	3.6	106	82	0.0	8
 21	 11	 7	0	0	14.2	3.4	148	83	0.0	8
 21	 11	 8	5	5	14.3	3.4	184	81	0.0	8
 21	 11	 9	89	89	16.3	1.8	142	74	0.0	8
 21	 11	 10	88	88	16.9	1.3	204	78	0.0	8
 21	 11	 11	135	135	17.7	1.3	142	75	0.0	8
 21	 11	 12	197	199	18.8	1.3	144	71	0.0	8
 21	 11	 13	231	237	19.8	1.6	164	71	0.0	8
 21	 11	 14	254	273	20.8	1.3	212	67	0.0	8
 21	 11	 15	240	305	21.6	0.9	156	64	0.0	7
 21	 11	 16	163	230	21.9	2.2	149	63	0.0	7
 21	 11	 17	83	122	21.5	2.2	159	66	0.0	6
 21	 11	 18	10	10	20.3	2.4	163	73	0.0	6
 21	 11	 19	0	0	19.9	2.6	207	77	0.0	6
 21	 11	 20	0	0	19.4	2.4	323	79	0.0	6
 21	 11	 21	0	0	19.0	2.4	328	78	0.0	6
 21	 11	 22	0	0	18.5	2.2	326	80	0.0	7
 21	 11	 23	0	0	18.1	1.8	238	82	0.0	7
 21	 11	 24	0	0	17.6	1.8	241	86	0.0	7
 22	 11	 1	0	0	17.3	1.8	286	83	0.0	7
 22	 11	 2	0	0	17.1	2.2	264	83	0.0	7
 22	 11	 3	0	0	16.9	2.4	314	84	0.0	7
 22	 11	 4	0	0	16.8	1.6	316	84	0.0	7
 22	 11	 5	0	0	16.7	1.5	295	87	0.0	7
 22	 11	 6	0	0	16.7	1.5	289	87	0.1	8
 22	 11	 7	0	0	16.7	1.6	280	87	0.0	8
 22	 11	 8	5	5	16.9	1.5	295	87	0.0	8
 22	 11	 9	34	34	17.7	1.6	313	85	0.0	8
 22	 11	 10	53	53	18.3	1.3	251	83	0.0	8
 22	 11	 11	80	80	19.0	1.6	155	81	0.0	8
 22	 11	 12	84	84	19.5	1.9	244	84	0.1	8
 22	 11	 13	70	70	19.7	1.9	150	79	0.0	8
 22	 11	 14	282	445	22.5	2.6	113	68	0.0	6
 22	 11	 15	214	365	24.1	2.4	159	61	0.0	6
 22	 11	 16	177	238	24.7	3.0	151	59	0.0	7
 22	 11	 17	73	103	24.4	3.4	157	63	0.0	6
 22	 11	 18	1	1	23.3	3.4	151	66	0.0	6
 22	 11	 19	0	0	22.6	3.0	87	69	0.0	6
 22	 11	 20	0	0	21.9	3.6	80	68	0.0	6
 22	 11	 21	0	0	21.2	4.3	28	67	0.0	6
 22	 11	 22	0	0	20.5	3.8	353	69	0.0	6
 22	 11	 23	0	0	19.8	3.8	20	73	0.0	6
 22	 11	 24	0	0	19.1	4.0	103	73	0.0	6
 23	 11	 1	0	0	18.1	4.0	126	76	0.0	6
 23	 11	 2	0	0	17.2	3.4	97	79	0.0	6
 23	 11	 3	0	0	16.3	4.5	165	81	0.0	6
 23	 11	 4	0	0	15.8	3.8	110	82	0.0	6
 23	 11	 5	0	0	15.3	2.8	118	85	0.0	6
 23	 11	 6	0	0	15.0	3.6	33	90	0.0	6
 23	 11	 7	0	0	14.7	3.4	110	90	0.0	6
 23	 11	 8	17	17	15.5	4.0	173	86	0.0	6
 23	 11	 9	106	156	18.5	4.0	101	73	0.0	6
 23	 11	 10	214	290	21.4	5.0	50	59	0.0	7
 23	 11	 11	290	389	24.0	5.5	360	50	0.0	7
 23	 11	 12	313	446	26.0	4.8	38	45	0.0	7
 23	 11	 13	305	455	27.4	4.0	61	41	0.0	7
 23	 11	 14	251	450	28.4	5.0	70	38	0.0	6
 23	 11	 15	261	353	28.6	4.5	175	34	0.0	7
 23	 11	 16	176	242	28.0	4.3	246	34	0.0	7
 23	 11	 17	73	95	26.4	4.3	257	38	0.0	7
 23	 11	 18	1	1	24.5	5.8	229	43	0.0	7
 23	 11	 19	0	0	22.8	4.5	173	50	0.0	7
 23	 11	 20	0	0	21.0	3.6	174	55	0.0	6
 23	 11	 21	0	0	19.3	5.3	102	61	0.0	6
 23	 11	 22	0	0	17.6	6.0	99	65	0.0	6
 23	 11	 23	0	0	15.9	5.8	89	69	0.0	6
 23	 11	 24	0	0	14.1	4.3	94	74	0.0	6
 24	 11	 1	0	0	12.4	4.3	89	85	0.0	6
 24	 11	 2	0	0	10.5	4.0	125	86	0.0	6
 24	 11	 3	0	0	8.6	5.0	121	91	0.0	5
 24	 11	 4	0	0	7.5	4.3	173	94	0.0	5
 24	 11	 5	0	0	6.5	4.5	144	95	0.0	5
 24	 11	 6	0	0	5.8	4.0	63	88	0.0	5
 24	 11	 7	0	0	5.0	3.6	121	93	0.0	5
 24	 11	 8	23	23	5.8	3.8	53	87	0.0	5
 24	 11	 9	109	228	9.8	5.3	80	73	0.0	4
 24	 11	 10	55	409	13.6	5.0	173	54	0.0	0
 24	 11	 11	74	540	16.7	5.5	155	42	0.0	0
 24	 11	 12	84	624	19.2	6.6	227	34	0.0	0
 24	 11	 13	89	641	20.9	5.3	206	32	0.0	0
 24	 11	 14	86	591	21.8	5.3	213	31	0.0	0
 24	 11	 15	82	482	21.9	3.6	315	32	0.0	0
 24	 11	 16	75	317	20.7	4.3	243	34	0.0	0
 24	 11	 17	85	140	18.6	3.6	167	40	0.0	6
 24	 11	 18	1	1	15.9	3.6	72	46	0.0	6
 24	 11	 19	0	0	14.8	1.9	351	53	0.0	6
 24	 11	 20	0	0	13.8	1.5	327	56	0.0	5
 24	 11	 21	0	0	12.7	1.9	53	59	0.0	5
 24	 11	 22	0	0	11.6	1.9	143	65	0.0	5
 24	 11	 23	0	0	10.6	2.6	105	69	0.0	5
 24	 11	 24	0	0	9.5	3.0	150	72	0.0	5
 25	 11	 1	0	0	9.1	3.6	172	71	0.0	5
 25	 11	 2	0	0	8.8	3.4	138	73	0.0	5
 25	 11	 3	0	0	8.5	4.0	86	76	0.0	5
 25	 11	 4	0	0	8.4	3.8	125	76	0.0	5
 25	 11	 5	0	0	8.2	2.6	171	77	0.0	5
 25	 11	 6	0	0	8.2	4.8	262	82	0.0	5
 25	 11	 7	0	0	8.1	4.5	254	87	0.0	5
 25	 11	 8	25	25	9.3	3.2	244	85	0.0	5
 25	 11	 9	123	250	14.6	3.8	254	68	0.0	5
 25	 11	 10	57	441	19.3	4.8	246	47	0.0	0
 25	 11	 11	64	590	23.5	4.8	207	39	0.0	0
 25	 11	 12	70	678	26.8	4.0	323	33	0.0	0
 25	 11	 13	71	699	29.2	4.0	297	28	0.0	0
 25	 11	 14	67	649	30.6	4.8	283	27	0.0	0
 25	 11	 15	59	534	30.9	5.3	317	28	0.0	0
 25	 11	 16	53	365	30.0	5.5	320	30	0.0	0
 25	 11	 17	92	165	27.6	5.5	318	36	0.0	5
 25	 11	 18	3	3	24.6	4.0	305	43	0.0	6
 25	 11	 19	0	0	23.8	3.6	180	54	0.0	6
 25	 11	 20	0	0	23.1	4.0	19	57	0.0	6
 25	 11	 21	0	0	22.4	3.0	52	63	0.0	6
 25	 11	 22	0	0	21.7	2.4	2	67	0.0	6
 25	 11	 23	0	0	21.0	2.6	326	71	0.0	6
 25	 11	 24	0	0	20.3	2.8	326	78	0.0	7
 26	 11	 1	0	0	19.3	3.2	350	77	0.0	7
 26	 11	 2	0	0	18.3	2.4	314	80	0.0	7
 26	 11	 3	0	0	17.3	3.0	323	85	0.0	7
 26	 11	 4	0	0	16.8	2.1	1	84	0.0	7
 26	 11	 5	0	0	16.2	1.9	319	88	0.0	7
 26	 11	 6	0	0	15.8	1.4	338	97	0.0	8
 26	 11	 7	0	0	15.5	1.1	5	97	0.0	8
 26	 11	 8	5	5	15.5	1.1	355	96	0.0	8
 26	 11	 9	53	53	16.2	0.7	315	94	0.0	8
 26	 11	 10	102	102	16.9	0.4	340	89	0.0	8
 26	 11	 11	139	139	17.5	0.6	0	83	0.0	8
 26	 11	 12	159	159	18.0	0.7	79	82	0.0	8
 26	 11	 13	166	166	18.3	0.9	171	77	0.0	8
 26	 11	 14	157	157	18.4	0.8	254	73	0.0	8
 26	 11	 15	126	126	18.4	0.7	242	72	0.0	8
 26	 11	 16	83	83	18.2	0.5	303	73	0.1	8
 26	 11	 17	40	40	17.8	0.4	327	72	0.0	8
 26	 11	 18	1	1	17.1	0.6	302	85	0.5	8
 26	 11	 19	0	0	16.2	0.4	295	85	0.7	8
 26	 11	 20	0	0	14.9	0.5	227	88	3.2	8
 26	 11	 21	0	0	14.6	0.3	309	85	0.3	8
 26	 11	 22	0	0	13.8	0.5	308	85	0.2	8
 26	 11	 23	0	0	12.7	0.4	219	88	1.3	8
 26	 11	 24	0	0	12.1	0.3	177	85	0.1	8
 27	 11	 1	0	0	11.2	0.2	66	91	0.0	8
 27	 11	 2	0	0	10.4	0.2	32	93	0.0	8
 27	 11	 3	0	0	9.5	0.3	59	95	0.0	8
 27	 11	 4	0	0	9.1	0.2	22	95	0.0	8
 27	 11	 5	0	0	8.6	0.1	31	93	0.0	8
 27	 11	 6	0	0	8.4	0.2	21	89	0.0	8
 27	 11	 7	0	0	8.1	0.1	127	91	0.0	8
 27	 11	 8	15	15	8.8	0.3	114	88	0.0	8
 27	 11	 9	100	115	11.1	0.5	176	85	0.0	8
 27	 11	 10	194	225	13.6	0.9	171	85	0.0	8
 27	 11	 11	262	309	15.9	1.5	136	64	0.0	8
 27	 11	 12	242	255	16.7	1.8	235	49	0.0	8
 27	 11	 13	291	379	18.3	2.1	239	40	0.0	7
 27	 11	 14	174	535	20.4	2.6	125	34	0.0	3
 27	 11	 15	104	475	21.7	2.8	60	31	0.0	0
 27	 11	 16	64	363	22.0	2.6	137	31	0.0	0
 27	 11	 17	106	186	21.2	2.2	214	33	0.0	5
 27	 11	 18	18	18	19.2	2.4	219	38	0.0	5
 27	 11	 19	0	0	17.6	1.6	243	45	0.0	5
 27	 11	 20	0	0	16.0	1.1	178	47	0.0	5
 27	 11	 21	0	0	14.4	0.6	270	48	0.0	5
 27	 11	 22	0	0	12.8	0.5	225	53	0.0	5
 27	 11	 23	0	0	11.2	0.4	221	59	0.0	5
 27	 11	 24	0	0	9.6	0.4	232	61	0.0	5
 28	 11	 1	0	0	7.9	0.5	232	70	0.0	5
 28	 11	 2	0	0	6.1	0.6	268	75	0.0	5
 28	 11	 3	0	0	4.4	1.0	261	82	0.0	5
 28	 11	 4	0	0	3.4	1.3	271	83	0.0	5
 28	 11	 5	0	0	2.4	1.1	167	86	0.0	5
 28	 11	 6	0	0	1.8	2.1	142	89	0.0	5
 28	 11	 7	0	0	1.1	2.1	98	94	0.0	5
 28	 11	 8	19	19	1.7	2.6	23	90	0.0	5
 28	 11	 9	109	223	5.7	3.4	43	74	0.0	5
 28	 11	 10	50	407	9.5	3.6	2	54	0.0	0
 28	 11	 11	56	553	12.8	4.3	321	42	0.0	0
 28	 11	 12	63	640	15.4	4.8	28	37	0.0	0
 28	 11	 13	67	658	17.2	4.5	334	32	0.0	0
 28	 11	 14	61	616	18.3	5.0	358	30	0.0	0
 28	 11	 15	53	506	18.4	6.3	351	30	0.0	0
 28	 11	 16	48	345	17.4	8.0	2	31	0.0	0
 28	 11	 17	87	154	15.3	9.2	334	36	0.0	5
 28	 11	 18	3	3	12.6	9.9	113	42	0.0	5
 28	 11	 19	0	0	11.1	8.9	75	52	0.0	5
 28	 11	 20	0	0	9.7	6.9	64	55	0.0	5
 28	 11	 21	0	0	8.3	4.0	55	63	0.0	5
 28	 11	 22	0	0	6.8	2.6	44	67	0.0	5
 28	 11	 23	0	0	5.4	3.2	88	72	0.0	5
 28	 11	 24	0	0	3.9	2.4	44	75	0.0	5
 29	 11	 1	0	0	3.1	2.2	100	80	0.0	5
 29	 11	 2	0	0	2.1	2.6	4	84	0.0	5
 29	 11	 3	0	0	1.2	3.0	12	92	0.0	5
 29	 11	 4	0	0	0.6	2.2	350	91	0.0	5
 29	 11	 5	0	0	0.0	1.6	321	92	0.0	5
 29	 11	 6	0	0	-0.4	2.2	17	94	0.0	5
 29	 11	 7	0	0	-0.8	3.2	63	90	0.0	5
 29	 11	 8	19	19	-0.2	3.2	97	86	0.0	4
 29	 11	 9	114	228	3.9	2.4	102	72	0.0	4
 29	 11	 10	53	422	7.8	3.6	105	59	0.0	0
 29	 11	 11	62	575	11.2	4.3	87	39	0.0	0
 29	 11	 12	68	663	14.0	4.5	103	31	0.0	0
 29	 11	 13	70	686	15.9	4.8	169	30	0.0	0
 29	 11	 14	65	638	16.9	5.0	141	29	0.0	0
 29	 11	 15	56	522	17.1	6.9	217	28	0.0	0
 29	 11	 16	49	352	16.0	5.8	247	34	0.0	0
 29	 11	 17	87	156	13.8	5.3	241	38	0.0	5
 29	 11	 18	3	3	11.0	3.6	331	49	0.0	5
 29	 11	 19	0	0	9.9	3.8	316	58	0.0	5
 29	 11	 20	0	0	8.8	2.8	314	63	0.0	5
 29	 11	 21	0	0	7.7	1.8	320	69	0.0	5
 29	 11	 22	0	0	6.5	1.1	254	74	0.0	6
 29	 11	 23	0	0	5.4	1.0	314	76	0.0	6
 29	 11	 24	0	0	4.3	1.3	227	84	0.0	6
 30	 11	 1	0	0	3.8	1.0	235	85	0.0	6
 30	 11	 2	0	0	3.3	1.3	111	83	0.0	6
 30	 11	 3	0	0	2.8	2.4	59	82	0.0	6
 30	 11	 4	0	0	2.6	2.6	321	81	0.0	6
 30	 11	 5	0	0	2.3	2.4	346	84	0.0	6
 30	 11	 6	0	0	2.2	2.2	323	87	0.0	7
 30	 11	 7	0	0	2.0	2.4	346	88	0.0	7
 30	 11	 8	11	11	2.6	3.0	340	91	0.0	7
 30	 11	 9	98	133	5.6	3.8	334	79	0.0	7
 30	 11	 10	181	219	8.0	4.3	340	66	0.0	8
 30	 11	 11	251	374	11.1	4.0	32	56	0.0	7
 30	 11	 12	248	491	14.1	2.8	55	49	0.0	5
 30	 11	 13	173	565	16.7	2.2	328	42	0.0	3
 30	 11	 14	228	488	18.1	2.1	336	38	0.0	5
 30	 11	 15	109	463	18.9	3.4	11	35	0.0	0
 30	 11	 16	72	323	18.7	3.2	18	33	0.0	0
 30	 11	 17	92	163	17.3	2.2	360	35	0.0	5
 30	 11	 18	5	5	14.9	1.8	68	42	0.0	5
 30	 11	 19	0	0	13.9	1.4	156	51	0.0	5
 30	 11	 20	0	0	13.0	1.1	259	55	0.0	5
 30	 11	 21	0	0	12.0	1.0	317	60	0.0	6
 30	 11	 22	0	0	11.0	1.1	240	65	0.0	6
 30	 11	 23	0	0	10.0	0.8	240	67	0.0	6
 30	 11	 24	0	0	9.0	1.0	214	74	0.0	6
 1	 12	 1	0	0	8.0	1.4	122	61	0.0	4
 1	 12	 2	0	0	7.0	1.3	90	62	0.0	4
 1	 12	 3	0	0	6.0	1.3	124	64	0.0	4
 1	 12	 4	0	0	5.4	0.8	359	70	0.0	4
 1	 12	 5	0	0	4.9	1.1	95	71	0.0	4
 1	 12	 6	0	0	4.5	1.3	187	78	0.0	4
 1	 12	 7	0	0	4.2	0.9	180	82	0.0	4
 1	 12	 8	17	17	5.0	0.8	181	78	0.0	4
 1	 12	 9	88	184	9.2	1.5	243	64	0.0	4
 1	 12	 10	120	332	13.1	2.3	261	54	0.0	3
 1	 12	 11	208	407	16.0	3.4	106	35	0.0	5
 1	 12	 12	255	447	18.1	3.6	106	30	0.0	6
 1	 12	 13	291	448	19.5	3.4	162	26	0.0	7
 1	 12	 14	288	408	20.2	2.7	339	24	0.0	7
 1	 12	 15	253	345	20.4	2.7	246	23	0.0	7
 1	 12	 16	136	239	19.5	2.8	256	25	0.0	4
 1	 12	 17	78	122	17.8	3.2	226	27	0.0	4
 1	 12	 18	1	1	15.5	4.0	291	30	0.0	4
 1	 12	 19	0	0	13.8	3.4	286	39	0.0	4
 1	 12	 20	0	0	12.1	2.1	326	45	0.0	5
 1	 12	 21	0	0	10.5	1.3	257	48	0.0	5
 1	 12	 22	0	0	8.8	0.8	337	50	0.0	5
 1	 12	 23	0	0	7.1	1.4	59	54	0.0	5
 1	 12	 24	0	0	5.4	1.9	12	59	0.0	5
 2	 12	 1	0	0	3.8	2.5	94	65	0.0	5
 2	 12	 2	0	0	2.0	2.1	159	73	0.0	5
 2	 12	 3	0	0	0.1	2.8	178	78	0.0	5
 2	 12	 4	0	0	-0.9	2.6	174	83	0.0	5
 2	 12	 5	0	0	-2.0	2.6	181	84	0.0	5
 2	 12	 6	0	0	-2.7	2.6	134	88	0.0	5
 2	 12	 7	0	0	-3.5	2.3	170	89	0.0	5
 2	 12	 8	16	16	-3.1	3.2	103	91	0.0	5
 2	 12	 9	110	217	1.4	4.0	238	77	0.0	5
 2	 12	 10	51	406	5.7	4.7	117	65	0.0	0
 2	 12	 11	58	560	9.4	5.9	57	45	0.0	0
 2	 12	 12	66	652	12.5	6.6	186	38	0.0	0
 2	 12	 13	69	678	14.6	6.8	114	33	0.0	0
 2	 12	 14	66	634	15.8	6.1	162	32	0.0	0
